replay_id,player_slot,won_battle,sum_hp_self,sum_hp_opp,sum_hp_diff,mean_hp_self,mean_hp_opp,mean_hp_diff,sum_attack_self,sum_attack_opp,sum_attack_diff,mean_attack_self,mean_attack_opp,mean_attack_diff,sum_defense_self,sum_defense_opp,sum_defense_diff,mean_defense_self,mean_defense_opp,mean_defense_diff,sum_sp_attack_self,sum_sp_attack_opp,sum_sp_attack_diff,mean_sp_attack_self,mean_sp_attack_opp,mean_sp_attack_diff,sum_sp_defense_self,sum_sp_defense_opp,sum_sp_defense_diff,mean_sp_defense_self,mean_sp_defense_opp,mean_sp_defense_diff,sum_speed_self,sum_speed_opp,sum_speed_diff,mean_speed_self,mean_speed_opp,mean_speed_diff,turns_self,turns_opp,turns_diff,rating_diff_self,rating_diff_opp,rating_diff_diff,has_rating_info_self,has_rating_info_opp,has_rating_info_diff,team_size_self,team_size_opp,team_size_diff,player_rating_self,player_rating_opp,player_rating_diff,opponent_rating_self,opponent_rating_opp,opponent_rating_diff,agg_offense_self,agg_offense_opp,agg_offense_diff,agg_defense_self,agg_defense_opp,agg_defense_diff,bulk_index_self,bulk_index_opp,bulk_index_diff,offense_defense_diff_self,offense_defense_diff_opp,offense_defense_diff_diff,speed_pressure_self,speed_pressure_opp,speed_pressure_diff,stat_spread_self,stat_spread_opp,stat_spread_diff,pk_great_tusk_self,pk_great_tusk_opp,pk_great_tusk_diff,pk_gholdengo_self,pk_gholdengo_opp,pk_gholdengo_diff,pk_kingambit_self,pk_kingambit_opp,pk_kingambit_diff,pk_ogerpon_wellspring_self,pk_ogerpon_wellspring_opp,pk_ogerpon_wellspring_diff,pk_dragapult_self,pk_dragapult_opp,pk_dragapult_diff,pk_corviknight_self,pk_corviknight_opp,pk_corviknight_diff,pk_zamazenta_*_self,pk_zamazenta_*_opp,pk_zamazenta_*_diff,pk_dragonite_self,pk_dragonite_opp,pk_dragonite_diff,pk_gliscor_self,pk_gliscor_opp,pk_gliscor_diff,pk_slowking_galar_self,pk_slowking_galar_opp,pk_slowking_galar_diff,pk_hatterene_self,pk_hatterene_opp,pk_hatterene_diff,pk_raging_bolt_self,pk_raging_bolt_opp,pk_raging_bolt_diff,pk_iron_valiant_self,pk_iron_valiant_opp,pk_iron_valiant_diff,pk_cinderace_self,pk_cinderace_opp,pk_cinderace_diff,pk_landorus_therian_self,pk_landorus_therian_opp,pk_landorus_therian_diff,pk_alomomola_self,pk_alomomola_opp,pk_alomomola_diff,pk_walking_wake_self,pk_walking_wake_opp,pk_walking_wake_diff,pk_darkrai_self,pk_darkrai_opp,pk_darkrai_diff,pk_iron_treads_self,pk_iron_treads_opp,pk_iron_treads_diff,pk_ceruledge_self,pk_ceruledge_opp,pk_ceruledge_diff,pk_kyurem_self,pk_kyurem_opp,pk_kyurem_diff,pk_pecharunt_self,pk_pecharunt_opp,pk_pecharunt_diff,pk_garganacl_self,pk_garganacl_opp,pk_garganacl_diff,pk_ting_lu_self,pk_ting_lu_opp,pk_ting_lu_diff,pk_zapdos_self,pk_zapdos_opp,pk_zapdos_diff,pk_tyranitar_self,pk_tyranitar_opp,pk_tyranitar_diff,pk_rillaboom_self,pk_rillaboom_opp,pk_rillaboom_diff,pk_glimmora_self,pk_glimmora_opp,pk_glimmora_diff,pk_scizor_self,pk_scizor_opp,pk_scizor_diff,pk_torkoal_self,pk_torkoal_opp,pk_torkoal_diff,pk_samurott_hisui_self,pk_samurott_hisui_opp,pk_samurott_hisui_diff,pk_clefable_self,pk_clefable_opp,pk_clefable_diff,pk_heatran_self,pk_heatran_opp,pk_heatran_diff,pk_excadrill_self,pk_excadrill_opp,pk_excadrill_diff,pk_iron_moth_self,pk_iron_moth_opp,pk_iron_moth_diff,pk_primarina_self,pk_primarina_opp,pk_primarina_diff,pk_dondozo_self,pk_dondozo_opp,pk_dondozo_diff,pk_pelipper_self,pk_pelipper_opp,pk_pelipper_diff,pk_clodsire_self,pk_clodsire_opp,pk_clodsire_diff,pk_deoxys_speed_self,pk_deoxys_speed_opp,pk_deoxys_speed_diff,pk_meowscarada_self,pk_meowscarada_opp,pk_meowscarada_diff,pk_garchomp_self,pk_garchomp_opp,pk_garchomp_diff,pk_blissey_self,pk_blissey_opp,pk_blissey_diff,pk_toxapex_self,pk_toxapex_opp,pk_toxapex_diff,pk_weavile_self,pk_weavile_opp,pk_weavile_diff,pk_tornadus_therian_self,pk_tornadus_therian_opp,pk_tornadus_therian_diff,pk_iron_hands_self,pk_iron_hands_opp,pk_iron_hands_diff,pk_iron_crown_self,pk_iron_crown_opp,pk_iron_crown_diff,pk_chesnaught_self,pk_chesnaught_opp,pk_chesnaught_diff,pk_greninja_*_self,pk_greninja_*_opp,pk_greninja_*_diff
gen9ou-2486646222,p1,0,512.0,444.0,68.0,85.33333333333333,74.0,11.333333333333329,545.0,505.0,40.0,90.83333333333331,84.16666666666667,6.666666666666643,534.0,595.0,-61.0,89.0,99.16666666666669,-10.166666666666686,647.0,542.0,105.0,107.83333333333331,90.33333333333331,17.5,556.0,531.0,25.0,92.66666666666669,88.5,4.166666666666686,576.0,343.0,233.0,96.0,57.16666666666666,38.83333333333334,7,7,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1195.0,69.0,1195.0,1264.0,-69.0,1192.0,1047.0,145.0,1090.0,1126.0,-36.0,1602.0,1570.0,32.0,102.0,-79.0,181.0,8719.999999999998,4811.527777777777,3908.472222222221,246.5329985220424,223.08209900308654,23.45089951895585,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486646222,p2,1,444.0,512.0,-68.0,74.0,85.33333333333333,-11.333333333333329,505.0,545.0,-40.0,84.16666666666667,90.83333333333331,-6.666666666666643,595.0,534.0,61.0,99.16666666666669,89.0,10.166666666666686,542.0,647.0,-105.0,90.33333333333331,107.83333333333331,-17.5,531.0,556.0,-25.0,88.5,92.66666666666669,-4.166666666666686,343.0,576.0,-233.0,57.16666666666666,96.0,-38.83333333333334,7,7,0,0.0,0.0,0.0,0,0,0,6,6,0,1195.0,1264.0,-69.0,1264.0,1195.0,69.0,1047.0,1192.0,-145.0,1126.0,1090.0,36.0,1570.0,1602.0,-32.0,-79.0,102.0,-181.0,4811.527777777777,8719.999999999998,-3908.472222222221,223.08209900308654,246.5329985220424,-23.45089951895585,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486646790,p1,0,488.0,505.0,-17.0,81.33333333333333,84.16666666666667,-2.833333333333343,499.0,559.0,-60.0,83.16666666666667,93.16666666666669,-10.000000000000014,397.0,549.0,-152.0,66.16666666666667,91.5,-25.33333333333333,511.0,656.0,-145.0,85.16666666666667,109.33333333333331,-24.166666666666643,465.0,577.0,-112.0,77.5,96.16666666666669,-18.666666666666686,630.0,389.0,241.0,105.0,64.83333333333333,40.16666666666667,7,7,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1121.0,143.0,1121.0,1264.0,-143.0,1010.0,1215.0,-205.0,862.0,1126.0,-264.0,1350.0,1631.0,-281.0,148.0,89.0,59.0,8732.5,6040.305555555557,2692.1944444444434,223.0277854834305,242.33835035377405,-19.31056487034354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486646790,p2,1,505.0,488.0,17.0,84.16666666666667,81.33333333333333,2.833333333333343,559.0,499.0,60.0,93.16666666666669,83.16666666666667,10.000000000000014,549.0,397.0,152.0,91.5,66.16666666666667,25.33333333333333,656.0,511.0,145.0,109.33333333333331,85.16666666666667,24.166666666666643,577.0,465.0,112.0,96.16666666666669,77.5,18.666666666666686,389.0,630.0,-241.0,64.83333333333333,105.0,-40.16666666666667,7,7,0,0.0,0.0,0.0,0,0,0,6,6,0,1121.0,1264.0,-143.0,1264.0,1121.0,143.0,1215.0,1010.0,205.0,1126.0,862.0,264.0,1631.0,1350.0,281.0,89.0,148.0,-59.0,6040.305555555557,8732.5,-2692.1944444444434,242.33835035377405,223.0277854834305,19.31056487034354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486647858,p1,1,519.0,524.0,-5.0,86.5,87.33333333333333,-0.8333333333333286,607.0,585.0,22.0,101.16666666666669,97.5,3.6666666666666856,585.0,432.0,153.0,97.5,72.0,25.5,510.0,425.0,85.0,85.0,70.83333333333333,14.166666666666671,484.0,479.0,5.0,80.66666666666667,79.83333333333333,0.8333333333333428,453.0,566.0,-113.0,75.5,94.33333333333331,-18.833333333333314,11,11,0,0.0,0.0,0.0,0,0,0,6,6,0,1552.0,1264.0,288.0,1264.0,1552.0,-288.0,1117.0,1010.0,107.0,1069.0,911.0,158.0,1588.0,1435.0,153.0,48.0,99.0,-51.0,7638.083333333335,9197.499999999998,-1559.4166666666633,232.58681265470625,223.22444720497424,9.36236544973201,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486647858,p2,0,524.0,519.0,5.0,87.33333333333333,86.5,0.8333333333333286,585.0,607.0,-22.0,97.5,101.16666666666669,-3.6666666666666856,432.0,585.0,-153.0,72.0,97.5,-25.5,425.0,510.0,-85.0,70.83333333333333,85.0,-14.166666666666671,479.0,484.0,-5.0,79.83333333333333,80.66666666666667,-0.8333333333333428,566.0,453.0,113.0,94.33333333333331,75.5,18.833333333333314,11,11,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1552.0,-288.0,1552.0,1264.0,288.0,1010.0,1117.0,-107.0,911.0,1069.0,-158.0,1435.0,1588.0,-153.0,99.0,48.0,51.0,9197.499999999998,7638.083333333335,1559.4166666666633,223.22444720497424,232.58681265470625,-9.36236544973201,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486647859,p1,1,553.0,544.0,9.0,92.16666666666669,90.66666666666669,1.5,658.0,541.0,117.0,109.66666666666669,90.16666666666669,19.5,531.0,583.0,-52.0,88.5,97.16666666666669,-8.666666666666686,482.0,596.0,-114.0,80.33333333333333,99.33333333333331,-18.999999999999986,435.0,563.0,-128.0,72.5,93.83333333333331,-21.333333333333314,581.0,618.0,-37.0,96.83333333333331,103.0,-6.166666666666686,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1438.0,1264.0,174.0,1264.0,1438.0,-174.0,1140.0,1137.0,3.0,966.0,1146.0,-180.0,1519.0,1690.0,-171.0,174.0,-9.0,183.0,10619.388888888889,9287.166666666668,1332.2222222222208,240.94211132573113,250.73454168826223,-9.792430362531093,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
gen9ou-2486647859,p2,0,544.0,553.0,-9.0,90.66666666666669,92.16666666666669,-1.5,541.0,658.0,-117.0,90.16666666666669,109.66666666666669,-19.5,583.0,531.0,52.0,97.16666666666669,88.5,8.666666666666686,596.0,482.0,114.0,99.33333333333331,80.33333333333333,18.999999999999986,563.0,435.0,128.0,93.83333333333331,72.5,21.333333333333314,618.0,581.0,37.0,103.0,96.83333333333331,6.166666666666686,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1438.0,-174.0,1438.0,1264.0,174.0,1137.0,1140.0,-3.0,1146.0,966.0,180.0,1690.0,1519.0,171.0,-9.0,174.0,-183.0,9287.166666666668,10619.388888888889,-1332.2222222222208,250.73454168826223,240.94211132573113,9.792430362531093,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1
gen9ou-2486651472,p1,0,528.0,579.0,-51.0,88.0,96.5,-8.5,604.0,571.0,33.0,100.66666666666669,95.16666666666669,5.5,569.0,555.0,14.0,94.83333333333331,92.5,2.3333333333333144,583.0,494.0,89.0,97.16666666666669,82.33333333333333,14.833333333333357,573.0,569.0,4.0,95.5,94.83333333333331,0.6666666666666856,558.0,436.0,122.0,93.0,72.66666666666667,20.33333333333333,28,28,0,20.0,-20.0,40.0,1,1,0,6,6,0,1074.0,1054.0,20.0,1054.0,1074.0,-20.0,1187.0,1065.0,122.0,1142.0,1124.0,18.0,1670.0,1703.0,-33.0,45.0,-59.0,104.0,9362.000000000002,6915.444444444446,2446.5555555555557,248.308107914802,235.64047687830364,12.667631036498364,0,1,-1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486651472,p2,1,579.0,528.0,51.0,96.5,88.0,8.5,571.0,604.0,-33.0,95.16666666666669,100.66666666666669,-5.5,555.0,569.0,-14.0,92.5,94.83333333333331,-2.3333333333333144,494.0,583.0,-89.0,82.33333333333333,97.16666666666669,-14.833333333333357,569.0,573.0,-4.0,94.83333333333331,95.5,-0.6666666666666856,436.0,558.0,-122.0,72.66666666666667,93.0,-20.33333333333333,28,28,0,-20.0,20.0,-40.0,1,1,0,6,6,0,1054.0,1074.0,-20.0,1074.0,1054.0,20.0,1065.0,1187.0,-122.0,1124.0,1142.0,-18.0,1703.0,1670.0,33.0,-59.0,45.0,-104.0,6915.444444444446,9362.000000000002,-2446.5555555555557,235.64047687830364,248.308107914802,-12.667631036498364,1,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486652454,p1,0,628.0,540.0,88.0,104.66666666666669,90.0,14.666666666666686,652.0,482.0,170.0,108.66666666666669,80.33333333333333,28.333333333333357,722.0,516.0,206.0,120.33333333333331,86.0,34.333333333333314,443.0,501.0,-58.0,73.83333333333333,83.5,-9.666666666666671,475.0,430.0,45.0,79.16666666666667,71.66666666666667,7.5,420.0,463.0,-43.0,70.0,77.16666666666667,-7.166666666666671,26,26,0,-89.0,89.0,-178.0,1,1,0,6,6,0,1649.0,1738.0,-89.0,1738.0,1649.0,89.0,1095.0,983.0,112.0,1197.0,946.0,251.0,1825.0,1486.0,339.0,-102.0,37.0,-139.0,7606.666666666668,6199.055555555556,1407.6111111111122,257.1830140067627,214.34518951765693,42.83782448910574,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486652454,p2,1,540.0,628.0,-88.0,90.0,104.66666666666669,-14.666666666666686,482.0,652.0,-170.0,80.33333333333333,108.66666666666669,-28.333333333333357,516.0,722.0,-206.0,86.0,120.33333333333331,-34.333333333333314,501.0,443.0,58.0,83.5,73.83333333333333,9.666666666666671,430.0,475.0,-45.0,71.66666666666667,79.16666666666667,-7.5,463.0,420.0,43.0,77.16666666666667,70.0,7.166666666666671,26,26,0,89.0,-89.0,178.0,1,1,0,6,6,0,1738.0,1649.0,89.0,1649.0,1738.0,-89.0,983.0,1095.0,-112.0,946.0,1197.0,-251.0,1486.0,1825.0,-339.0,37.0,-102.0,139.0,6199.055555555556,7606.666666666668,-1407.6111111111122,214.34518951765693,257.1830140067627,-42.83782448910574,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486654892,p1,1,647.0,544.0,103.0,107.83333333333331,90.66666666666669,17.16666666666663,686.0,453.0,233.0,114.33333333333331,75.5,38.833333333333314,586.0,428.0,158.0,97.66666666666669,71.33333333333333,26.333333333333357,513.0,535.0,-22.0,85.5,89.16666666666667,-3.6666666666666714,538.0,454.0,84.0,89.66666666666667,75.66666666666667,14.0,450.0,549.0,-99.0,75.0,91.5,-16.5,23,23,0,0.0,0.0,0.0,0,0,0,6,6,0,1123.0,1264.0,-141.0,1264.0,1123.0,141.0,1199.0,988.0,211.0,1124.0,882.0,242.0,1771.0,1426.0,345.0,75.0,106.0,-31.0,8574.999999999998,6908.25,1666.7499999999982,255.1743214812853,218.1159970598229,37.0583244214624,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486654892,p2,0,544.0,647.0,-103.0,90.66666666666669,107.83333333333331,-17.16666666666663,453.0,686.0,-233.0,75.5,114.33333333333331,-38.833333333333314,428.0,586.0,-158.0,71.33333333333333,97.66666666666669,-26.333333333333357,535.0,513.0,22.0,89.16666666666667,85.5,3.6666666666666714,454.0,538.0,-84.0,75.66666666666667,89.66666666666667,-14.0,549.0,450.0,99.0,91.5,75.0,16.5,23,23,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1123.0,141.0,1123.0,1264.0,-141.0,988.0,1199.0,-211.0,882.0,1124.0,-242.0,1426.0,1771.0,-345.0,106.0,75.0,31.0,6908.25,8574.999999999998,-1666.7499999999982,218.1159970598229,255.1743214812853,-37.0583244214624,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486654989,p1,0,454.0,457.0,-3.0,75.66666666666667,76.16666666666667,-0.5,500.0,600.0,-100.0,83.33333333333333,100.0,-16.66666666666667,435.0,614.0,-179.0,72.5,102.33333333333331,-29.833333333333314,538.0,529.0,9.0,89.66666666666667,88.16666666666667,1.5,461.0,599.0,-138.0,76.83333333333333,99.83333333333331,-22.999999999999986,500.0,481.0,19.0,83.33333333333333,80.16666666666667,3.166666666666657,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1468.0,-204.0,1468.0,1264.0,204.0,1038.0,1129.0,-91.0,896.0,1213.0,-317.0,1350.0,1670.0,-320.0,142.0,-84.0,226.0,6944.444444444443,8016.666666666667,-1072.2222222222235,211.07648971826424,242.33836989194575,-31.261880173681504,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486654989,p2,1,457.0,454.0,3.0,76.16666666666667,75.66666666666667,0.5,600.0,500.0,100.0,100.0,83.33333333333333,16.66666666666667,614.0,435.0,179.0,102.33333333333331,72.5,29.833333333333314,529.0,538.0,-9.0,88.16666666666667,89.66666666666667,-1.5,599.0,461.0,138.0,99.83333333333331,76.83333333333333,22.999999999999986,481.0,500.0,-19.0,80.16666666666667,83.33333333333333,-3.166666666666657,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1468.0,1264.0,204.0,1264.0,1468.0,-204.0,1129.0,1038.0,91.0,1213.0,896.0,317.0,1670.0,1350.0,320.0,-84.0,142.0,-226.0,8016.666666666667,6944.444444444443,1072.2222222222235,242.33836989194575,211.07648971826424,31.261880173681504,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
